order_id,order_date,order_time,shop_location_longitude,shop_location_latitude,shop_location_district,shop_location_country,shop_location_city,dropoff_longitude,dropoff_latitude,food_category,food_price_per_piece (US dollar),food_quantity_per_order,order_status,cost_of_successful_purchase _per_order (US dollar),,
id2329216,30/6/59,21:56:19,-74.01087952,40.71239853,Lower Manhattan,USA,New York,-73.99495697,40.66228104,Asian noodle,1.5,2,Cancel,0,,
id2600913,30/6/59,21:55:38,-73.99156189,40.72669983,Midtown Manhattan,USA,New York,-73.98529816,40.73201752,Asian noodle,2,4,Success,9,,
id2191170,30/6/59,21:55:27,-73.97262573,40.75490952,Upper Manhattan,USA,New York,-73.97566986,40.75189972,Spagetti,2,1,Success,2,,
id3826806,30/6/59,21:54:58,-74.01540375,40.71611023,Lower Manhattan,USA,New York,-73.97440338,40.79351807,Asian noodle,12,2,Success,33,,
id3599247,30/6/59,21:54:15,-73.97205353,40.75756836,Upper Manhattan,USA,New York,-73.94302368,40.80310822,Donut,13,1,Success,18,,
id2907509,30/6/59,21:54:04,-74.00933075,40.71541595,Lower Manhattan,USA,New York,-74.00901031,40.72649002,Spagetti,5,2,Success,11,,
id2142979,30/6/59,21:53:48,-73.97832489,40.77325058,Upper Manhattan,USA,New York,-73.98049927,40.78833389,Burger,5.5,1,Success,7,,
id2824393,30/6/59,21:53:44,-73.99008942,40.76194382,Upper Manhattan,USA,New York,-73.97714996,40.75548935,Icecream,4.5,6,Success,28,,
id1614902,30/6/59,21:53:37,-73.97858429,40.78277588,Upper Manhattan,USA,New York,-73.97228241,40.79027557,Asian noodle,6.5,2,Success,14,,
id0814791,30/6/59,21:53:09,-73.96083832,40.76979828,Upper Manhattan,USA,New York,-73.96869659,40.764431,Icecream,10,2,Cancel,0,,
id0152911,30/6/59,21:53:06,-74.00610352,40.70602798,Lower Manhattan,USA,New York,-73.90458679,40.88666153,Fried Chicken,12,1,Success,33,,
id2923064,30/6/59,21:52:20,-74.01612091,40.71113968,Lower Manhattan,USA,New York,-74.01602936,40.70503235,Donut,4.5,1,Success,5,,
id2208629,30/6/59,21:51:57,-74.00830841,40.73604584,Midtown Manhattan,USA,New York,-73.97241211,40.75872803,Icecream,1.5,2,Cancel,0,,
id2723280,30/6/59,21:51:50,-73.97402191,40.76290894,Upper Manhattan,USA,New York,-73.9945755,40.73475266,Burger,5.5,1,Success,9,,
id0729657,30/6/59,21:51:49,-74.00040436,40.71744537,Lower Manhattan,USA,New York,-73.94834137,40.68502045,Tacos,1.5,1,Cancel,0,,
id3794167,30/6/59,21:51:40,-73.99976349,40.7334137,Midtown Manhattan,USA,New York,-73.9777298,40.74750519,Asian noodle,5,5,Success,28,,
id2431791,30/6/59,21:51:37,-73.99149323,40.7269783,Midtown Manhattan,USA,New York,-73.98712921,40.73617172,Asian noodle,2,2,Success,5,,
id3588190,30/6/59,21:51:27,-73.97306824,40.75503159,Upper Manhattan,USA,New York,-73.98477173,40.7477417,Pizza,2,1,Success,3,,
id3087426,30/6/59,21:51:08,-73.97878265,40.78257751,Upper Manhattan,USA,New York,-73.95741272,40.77977371,Asian noodle,8,1,Cancel,0,,
id1953265,30/6/59,21:51:01,-73.98101044,40.72952652,Midtown Manhattan,USA,New York,-74.01032257,40.70600128,Pizza,5,2,Success,14,,
id0730321,30/6/59,21:50:20,-74.00942993,40.70368958,Lower Manhattan,USA,New York,-73.98435974,40.71755981,Fried Chicken,8,1,Cancel,0,,
id2628803,30/6/59,21:49:25,-73.97420502,40.74702072,Midtown Manhattan,USA,New York,-73.95573425,40.77637863,Hot dog,6.5,2,Success,16,,
id1819594,30/6/59,21:49:13,-73.97550964,40.75613022,Upper Manhattan,USA,New York,-73.99305725,40.7521019,Icecream,10,2,Cancel,0,,
id2637651,30/6/59,21:49:01,-74.00865173,40.70425415,Lower Manhattan,USA,New York,-73.99742126,40.71910095,Asian noodle,5.5,2,Success,13,,
id0259366,30/6/59,21:48:40,-73.98718262,40.72236252,Midtown Manhattan,USA,New York,-73.97600555,40.75172806,Cheese Steak,5.5,1,Success,9,,
id3199513,30/6/59,21:48:08,-73.98783875,40.7288208,Midtown Manhattan,USA,New York,-73.98253632,40.73544693,Fried Chicken,10,1,Cancel,0,,
id2109085,30/6/59,21:47:57,-73.97437286,40.79096603,Upper Manhattan,USA,New York,-73.98810577,40.7599411,Hot dog,6.5,2,Success,16,,
id0230139,30/6/59,21:47:52,-73.99912262,40.74417877,Midtown Manhattan,USA,New York,-73.98530579,40.73893356,Asian noodle,5,2,Success,11,,
id0395122,30/6/59,21:47:46,-73.97841644,40.75718689,Upper Manhattan,USA,New York,-73.98466492,40.74208069,Pizza,5.5,1,Success,7,,
id3847172,30/6/59,21:47:46,-73.98937225,40.76287842,Upper Manhattan,USA,New York,-73.99478912,40.76563263,Icecream,6.5,1,Success,7,,
id0246436,30/6/59,21:47:41,-73.97051239,40.76521683,Upper Manhattan,USA,New York,-73.97466278,40.75361252,Fried Chicken,8,1,Cancel,0,,
id0050172,30/6/59,21:47:18,-73.96637726,40.75789642,Upper Manhattan,USA,New York,-73.99274445,40.74297714,Tacos,12,6,Success,75,,
id0588163,30/6/59,21:47:08,-73.98429871,40.75474167,Upper Manhattan,USA,New York,-73.96398926,40.7563591,Hot dog,2,4,Success,10,,
id0957129,30/6/59,21:47:06,-74.00428009,40.72544479,Midtown Manhattan,USA,New York,-73.97677612,40.74995422,Spagetti,2,2,Success,8,,
id1181152,30/6/59,21:47:04,-73.97679901,40.76496124,Upper Manhattan,USA,New York,-73.98179626,40.66693878,Donut,5.5,2,Success,21,,
id2318002,30/6/59,21:47:01,-73.97286987,40.76157379,Upper Manhattan,USA,New York,-73.85396576,40.72458267,Asian noodle,4.5,2,Success,21,,
id1152721,30/6/59,21:46:52,-74.01524353,40.7163353,Lower Manhattan,USA,New York,-74.01078033,40.72360611,Donut,2,4,Success,9,,
id0578867,30/6/59,21:46:35,-74.00339508,40.72705841,Midtown Manhattan,USA,New York,-73.99314117,40.72281647,Donut,2,2,Success,5,,
id1674283,30/6/59,21:46:29,-73.99972534,40.73358154,Midtown Manhattan,USA,New York,-73.99381256,40.74499512,Tacos,6.5,2,Success,14,,
id1009060,30/6/59,21:46:18,-73.98371887,40.76205063,Upper Manhattan,USA,New York,-73.98648071,40.73306656,Icecream,4.5,1,Success,7,,
id1499822,30/6/59,21:45:59,-73.98331451,40.7527504,Upper Manhattan,USA,New York,-73.98077393,40.74220657,Burger,10,10,Cancel,0,,
id0935271,30/6/59,21:45:45,-73.98456573,40.75413513,Upper Manhattan,USA,New York,-73.91329956,40.88057327,Burger,10,4,Cancel,0,,
id1439169,30/6/59,21:45:19,-74.01587677,40.71143341,Lower Manhattan,USA,New York,-73.95973969,40.76056671,Burger,5.5,2,Success,18,,
id2315902,30/6/59,21:45:09,-74.00514221,40.71987152,Lower Manhattan,USA,New York,-73.99015808,40.71427155,Icecream,10,2,Cancel,0,,
id2465729,30/6/59,21:43:23,-73.99155426,40.74994659,Midtown Manhattan,USA,New York,-73.99099731,40.73141098,Burger,8,2,Cancel,0,,
id2999912,30/6/59,21:43:04,-73.99369812,40.71831894,Lower Manhattan,USA,New York,-73.98497772,40.72797012,Fried Chicken,5,1,Success,6,,
id2963678,30/6/59,21:42:16,-73.99362946,40.76216888,Upper Manhattan,USA,New York,-73.94052124,40.80582809,Donut,12,1,Success,19,,
id1089607,30/6/59,21:42:08,-73.98802948,40.72819138,Midtown Manhattan,USA,New York,-73.98851776,40.72750854,Asian noodle,5.5,2,Success,11,,
id3887389,30/6/59,21:42:07,-73.97589874,40.75762939,Upper Manhattan,USA,New York,-73.95841217,40.78134918,Hot dog,4.5,10,Success,48,,
id3447831,30/6/59,21:41:55,-73.99920654,40.73140335,Midtown Manhattan,USA,New York,-73.98962402,40.76544571,Pizza,12,2,Success,28,,
id1160954,30/6/59,21:41:55,-73.97960663,40.74693298,Midtown Manhattan,USA,New York,-73.9907074,40.75082397,Pizza,8,1,Cancel,0,,
id3489866,30/6/59,21:41:17,-74.00125122,40.73638153,Midtown Manhattan,USA,New York,-73.99355316,40.72145844,Tacos,12,1,Success,14,,
id3357285,30/6/59,21:41:13,-73.98397064,40.75527954,Upper Manhattan,USA,New York,-73.9703064,40.7578392,Tacos,13,2,Success,27,,
id1550743,30/6/59,21:40:37,-73.9730835,40.74378967,Midtown Manhattan,USA,New York,-73.98233032,40.75428009,Cheese Steak,13,2,Success,27,,
id0560933,30/6/59,21:40:09,-73.9934082,40.74187851,Midtown Manhattan,USA,New York,-73.84391785,40.7217598,Hot dog,2,3,Success,21,,
id0731119,30/6/59,21:39:56,-73.9686203,40.75830841,Upper Manhattan,USA,New York,-73.96157837,40.77672958,Hot dog,13,5,Success,67,,
id3956524,30/6/59,21:39:35,-73.98828125,40.73488998,Midtown Manhattan,USA,New York,-73.97798157,40.74261093,Fried Chicken,4.5,1,Success,6,,
id1658832,30/6/59,21:39:29,-73.97576904,40.75138855,Upper Manhattan,USA,New York,-73.98383331,40.74084091,Pizza,5,1,Success,6,,
id0977424,30/6/59,21:39:25,-73.98220825,40.75754929,Upper Manhattan,USA,New York,-73.98197174,40.77974701,Asian noodle,1.5,1,Cancel,0,,
id3419570,30/6/59,21:38:48,-74.01385498,40.70855331,Lower Manhattan,USA,New York,-74.00740051,40.74114227,Spagetti,5.5,2,Success,14,,
id1539496,30/6/59,21:38:37,-74.00588989,40.74027634,Midtown Manhattan,USA,New York,-74.00119781,40.73968506,Burger,5.5,2,Success,11,,
id2872013,30/6/59,21:38:16,-73.98288727,40.7223587,Midtown Manhattan,USA,New York,-73.97966766,40.74642181,Spagetti,12,6,Success,74,,
id0977363,30/6/59,21:37:58,-73.97812653,40.74177551,Midtown Manhattan,USA,New York,-73.98332977,40.73003387,Asian noodle,5.5,1,Success,7,,
id1644673,30/6/59,21:37:32,-73.97653961,40.74905014,Midtown Manhattan,USA,New York,-74.01258087,40.70174026,Spagetti,4.5,1,Success,10,,
id3170119,30/6/59,21:36:53,-73.99185944,40.71634293,Lower Manhattan,USA,New York,-73.98934174,40.74186325,Donut,13,2,Success,29,,
id0013519,30/6/59,21:36:44,-74.00054932,40.72099686,Midtown Manhattan,USA,New York,-73.95489502,40.67482376,Burger,10,2,Cancel,0,,
id3620369,30/6/59,21:36:41,-73.99580383,40.73072433,Midtown Manhattan,USA,New York,-73.98097229,40.74177933,Burger,8,1,Cancel,0,,
id1199993,30/6/59,21:36:07,-73.99915314,40.73442841,Midtown Manhattan,USA,New York,-74.00327301,40.72406006,Donut,6.5,2,Success,14,,
id0870823,30/6/59,21:35:33,-74.01785278,40.70534134,Lower Manhattan,USA,New York,-74.00025177,40.74269867,Cheese Steak,12,2,Success,28,,
id1746769,30/6/59,21:35:28,-73.97921753,40.75043869,Upper Manhattan,USA,New York,-73.97786713,40.73934174,Burger,13,2,Success,27,,
id1761621,30/6/59,21:35:18,-73.97566223,40.76071167,Upper Manhattan,USA,New York,-73.967453,40.75679779,Tacos,13,2,Success,27,,
id3450911,30/6/59,21:34:52,-74.00349426,40.7324295,Midtown Manhattan,USA,New York,-73.99475861,40.75050354,Burger,10,2,Cancel,0,,
id2035696,30/6/59,21:34:29,-73.97600555,40.76042938,Upper Manhattan,USA,New York,-73.86721802,40.76862335,Spagetti,5,2,Success,21,,
id2685850,30/6/59,21:34:26,-73.99230957,40.75850677,Upper Manhattan,USA,New York,-74.00068665,40.74730682,Burger,6.5,1,Success,8,,
id2305039,30/6/59,21:33:52,-73.97938538,40.78172684,Upper Manhattan,USA,New York,-73.98567963,40.77230072,Pizza,5.5,1,Success,7,,
id2884385,30/6/59,21:33:22,-74.00145721,40.74119949,Midtown Manhattan,USA,New York,-74.00534821,40.73226166,Pizza,5,1,Success,6,,
id1973660,30/6/59,21:33:18,-74.01721954,40.70853043,Lower Manhattan,USA,New York,-73.96768951,40.64831924,Icecream,1.5,1,Cancel,0,,
id1062131,30/6/59,21:33:04,-74.00728607,40.71297455,Lower Manhattan,USA,New York,-74.00474548,40.60293579,Asian noodle,5.5,1,Success,17,,
id3853357,30/6/59,21:32:48,-73.99436951,40.75146103,Upper Manhattan,USA,New York,-73.95632172,40.8082428,Pizza,1.5,4,Cancel,0,,
id1236685,30/6/59,21:32:31,-73.98077393,40.72976685,Midtown Manhattan,USA,New York,-73.97184753,40.75200653,Hot dog,6.5,4,Success,28,,
id3602303,30/6/59,21:32:25,-74.00218964,40.7186203,Lower Manhattan,USA,New York,-73.98989105,40.73382568,Pizza,2,1,Success,4,,
id3400677,30/6/59,21:31:33,-73.9779129,40.75334167,Upper Manhattan,USA,New York,-73.95868683,40.75997925,Spagetti,4.5,1,Success,7,,
id1138267,30/6/59,21:31:31,-73.98210144,40.7628479,Upper Manhattan,USA,New York,-73.98717499,40.74494934,Donut,1.5,1,Cancel,0,,
id0736053,30/6/59,21:31:20,-73.97762299,40.78695297,Upper Manhattan,USA,New York,-73.97445679,40.7783699,Icecream,8,2,Cancel,0,,
id2319364,30/6/59,21:31:18,-73.99151611,40.73902512,Midtown Manhattan,USA,New York,-73.92633057,40.8674736,Icecream,6.5,2,Success,27,,
id3116733,30/6/59,21:31:14,-73.99647522,40.74291992,Midtown Manhattan,USA,New York,-73.99456024,40.7505455,Asian noodle,12,1,Success,13,,
id3771556,30/6/59,21:31:10,-73.98622131,40.77763748,Upper Manhattan,USA,New York,-73.9881897,40.77257919,Cheese Steak,10,2,Cancel,0,,
id0124891,30/6/59,21:30:57,-73.9887619,40.72220993,Midtown Manhattan,USA,New York,-73.99108124,40.74473953,Fried Chicken,8,1,Cancel,0,,
id1760392,30/6/59,21:30:54,-73.96414185,40.77334595,Upper Manhattan,USA,New York,-73.96670532,40.80507278,Fried Chicken,5,2,Success,13,,
id0070646,30/6/59,21:30:46,-73.98068237,40.75994492,Upper Manhattan,USA,New York,-74.00270081,40.7605896,Tacos,12,1,Success,14,,
id0214866,30/6/59,21:30:19,-73.9852829,40.72335052,Midtown Manhattan,USA,New York,-73.98194885,40.7400856,Donut,2,1,Success,4,,
id3982336,30/6/59,21:30:18,-73.97350311,40.76563263,Upper Manhattan,USA,New York,-74.00849152,40.71987152,Tacos,1.5,2,Cancel,0,,
id1949435,30/6/59,21:29:36,-73.99501038,40.74503708,Midtown Manhattan,USA,New York,-74.00670624,40.73608017,Fried Chicken,5.5,2,Success,12,,
id2946250,30/6/59,21:29:09,-74.01609039,40.71126938,Lower Manhattan,USA,New York,-74.00431061,40.73046875,Pizza,6.5,1,Success,9,,
id2113754,30/6/59,21:28:44,-74.00284576,40.7267189,Midtown Manhattan,USA,New York,-73.98881531,40.72723007,Burger,8,8,Cancel,0,,
id2465667,30/6/59,21:28:34,-73.98421478,40.72913361,Midtown Manhattan,USA,New York,-73.95155334,40.77144623,Icecream,10,2,Cancel,0,,
id2868489,30/6/59,21:28:12,-73.97312927,40.75313187,Upper Manhattan,USA,New York,-74.00460815,40.73373032,Donut,2,1,Success,6,,
id3738374,30/6/59,21:28:08,-73.98722839,40.76079178,Upper Manhattan,USA,New York,-73.97994232,40.78077316,Spagetti,5.5,5,Success,30,,
id3806418,30/6/59,21:27:59,-73.99188232,40.75943375,Upper Manhattan,USA,New York,-73.99051666,40.69146729,Cheese Steak,2,2,Success,11,,
id0081589,30/6/59,21:27:50,-74.01091003,40.71522522,Lower Manhattan,USA,New York,-74.01717377,40.70537567,Spagetti,2,1,Success,3,,
id3693868,30/6/59,21:27:44,-73.98433685,40.75505066,Upper Manhattan,USA,New York,-73.95731354,40.77978897,Pizza,6.5,1,Success,10,,
id1945307,30/6/59,21:27:34,-73.97900391,40.76742935,Upper Manhattan,USA,New York,-73.98864746,40.74873352,Icecream,4.5,2,Success,11,,
id0564753,30/6/59,21:27:03,-73.98131561,40.76394272,Upper Manhattan,USA,New York,-73.99164581,40.77032471,Donut,12,2,Success,25,,
id1693645,30/6/59,21:26:40,-74.00322723,40.73300552,Midtown Manhattan,USA,New York,-74.00475311,40.70804596,Tacos,13,2,Success,29,,
id1058341,30/6/59,21:26:22,-74.00376129,40.72254181,Midtown Manhattan,USA,New York,-74.01444244,40.71818924,Fried Chicken,12,2,Success,25,,
id3739596,30/6/59,21:25:57,-74.00031281,40.7209816,Midtown Manhattan,USA,New York,-74.00031281,40.7209816,Fried Chicken,10,6,Cancel,0,,
id2778151,30/6/59,21:25:53,-73.98143768,40.72467041,Midtown Manhattan,USA,New York,-73.97476196,40.78327942,Spagetti,10,1,Cancel,0,,
id0577386,30/6/59,21:25:52,-73.99256897,40.74303055,Midtown Manhattan,USA,New York,-73.98625946,40.76221848,Fried Chicken,2,2,Success,6,,
id1889859,30/6/59,21:25:31,-73.99267578,40.73049164,Midtown Manhattan,USA,New York,-74.01572418,40.70505524,Spagetti,5.5,2,Success,14,,
id2249268,30/6/59,21:25:20,-73.98455811,40.75442123,Upper Manhattan,USA,New York,-74.00346375,40.7334404,Hot dog,13,2,Success,29,,
id0973170,30/6/59,21:24:29,-73.96524048,40.75453949,Upper Manhattan,USA,New York,-73.95544434,40.77875519,Asian noodle,4.5,2,Success,12,,
id1324212,30/6/59,21:24:17,-73.96070099,40.80759048,Harlem,USA,New York,-73.9393692,40.8051033,Burger,6.5,1,Success,9,,
id1359008,30/6/59,21:23:59,-73.98295593,40.73511124,Midtown Manhattan,USA,New York,-73.98505402,40.74489975,Donut,10,1,Cancel,0,,
id0872795,30/6/59,21:23:55,-73.98769379,40.73832703,Midtown Manhattan,USA,New York,-73.96394348,40.79229736,Fried Chicken,5.5,2,Success,17,,
id3527829,30/6/59,21:23:27,-73.96727753,40.80357361,Harlem,USA,New York,-73.99027252,40.77456284,Burger,1.5,1,Cancel,0,,
id3535712,30/6/59,21:23:16,-73.98549652,40.75274658,Upper Manhattan,USA,New York,-73.9122467,40.76866531,Asian noodle,13,2,Success,33,,
id3756802,30/6/59,21:22:48,-74.01005554,40.70305252,Lower Manhattan,USA,New York,-73.97086334,40.79432297,Cheese Steak,5.5,2,Success,21,,
id3508470,30/6/59,21:22:16,-73.98229218,40.77180099,Upper Manhattan,USA,New York,-73.93569183,40.79624939,Icecream,10,4,Cancel,0,,
id1777188,30/6/59,21:22:10,-73.98075867,40.73387146,Midtown Manhattan,USA,New York,-73.98477936,40.75668335,Cheese Steak,13,4,Success,54,,
id2473995,30/6/59,21:22:00,-74.01509857,40.71139908,Lower Manhattan,USA,New York,-74.03894043,40.71200943,Burger,8,1,Cancel,0,,
id3283801,30/6/59,21:21:57,-73.99394226,40.73296738,Midtown Manhattan,USA,New York,-73.99846649,40.72078705,Icecream,5,2,Success,11,,
id1256163,30/6/59,21:21:48,-73.97341919,40.74380493,Midtown Manhattan,USA,New York,-73.98693848,40.73418427,Asian noodle,8,2,Cancel,0,,
id2210196,30/6/59,21:21:01,-73.99067688,40.7460289,Midtown Manhattan,USA,New York,-73.97963715,40.76157761,Asian noodle,12,8,Success,98,,
id3616238,30/6/59,21:21:00,-73.99152374,40.74522018,Midtown Manhattan,USA,New York,-73.98930359,40.74023056,Tacos,4.5,1,Success,5,,
id0325977,30/6/59,21:20:55,-73.99124146,40.75014877,Upper Manhattan,USA,New York,-73.97781372,40.75460815,Tacos,6.5,2,Success,14,,
id3427401,30/6/59,21:20:38,-73.98783112,40.74991226,Midtown Manhattan,USA,New York,-73.98612976,40.75569153,Burger,10,2,Cancel,0,,
id3767523,30/6/59,21:20:27,-74.00785065,40.74056625,Midtown Manhattan,USA,New York,-73.98848724,40.75650024,Donut,6.5,1,Success,9,,
id3717962,30/6/59,21:20:04,-73.97250366,40.75918961,Upper Manhattan,USA,New York,-73.94754791,40.77529144,Hot dog,5.5,2,Success,14,,
id3830804,30/6/59,21:19:51,-73.99488831,40.73987961,Midtown Manhattan,USA,New York,-74.00331879,40.73263931,Fried Chicken,10,8,Cancel,0,,
id0881865,30/6/59,21:19:39,-73.98193359,40.74184036,Midtown Manhattan,USA,New York,-73.97691345,40.74578857,Donut,2,2,Success,5,,
id0807434,30/6/59,21:19:29,-73.98596954,40.74108124,Midtown Manhattan,USA,New York,-73.98538208,40.73189163,Asian noodle,1.5,2,Cancel,0,,
id0214412,30/6/59,21:19:09,-73.96261597,40.77856827,Upper Manhattan,USA,New York,-73.94999695,40.78024292,Asian noodle,1.5,1,Cancel,0,,
id0036742,30/6/59,21:19:02,-73.99336243,40.73335266,Midtown Manhattan,USA,New York,-73.9184494,40.87056351,Asian noodle,12,2,Success,40,,
id1347011,30/6/59,21:18:46,-73.97910309,40.75011063,Upper Manhattan,USA,New York,-73.97958374,40.75941849,Asian noodle,12,2,Success,25,,
id1698863,30/6/59,21:18:35,-73.98294067,40.76652145,Upper Manhattan,USA,New York,-73.98027039,40.78252029,Cheese Steak,2,2,Success,6,,
id2515994,30/6/59,21:17:42,-73.99628448,40.76343918,Upper Manhattan,USA,New York,-73.96037292,40.76987839,Asian noodle,5,1,Success,9,,
id3245986,30/6/59,21:17:25,-73.97771454,40.74234772,Midtown Manhattan,USA,New York,-73.98925018,40.74082184,Hot dog,5.5,1,Success,7,,
id3100396,30/6/59,21:16:52,-73.99701691,40.72396851,Midtown Manhattan,USA,New York,-74.00112152,40.73160172,Donut,1.5,4,Cancel,0,,
id0152818,30/6/59,21:14:55,-73.9905777,40.75936127,Upper Manhattan,USA,New York,-73.97985077,40.72455215,Burger,5.5,1,Success,9,,
id1830687,30/6/59,21:14:45,-73.98105621,40.74144745,Midtown Manhattan,USA,New York,-73.9734726,40.76472855,Donut,1.5,1,Cancel,0,,
id3880486,30/6/59,21:14:16,-73.97829437,40.74840927,Midtown Manhattan,USA,New York,-73.9940567,40.72035217,Icecream,13,2,Success,29,,
id0029976,30/6/59,21:14:11,-73.98003387,40.75019073,Upper Manhattan,USA,New York,-73.96518707,40.76656342,Cheese Steak,2,1,Success,4,,
id0874579,30/6/59,21:13:14,-73.97286987,40.75540161,Upper Manhattan,USA,New York,-73.95503235,40.76927948,Cheese Steak,13,1,Success,15,,
id0937613,30/6/59,21:13:11,-73.98429108,40.75430679,Upper Manhattan,USA,New York,-73.98394775,40.76127625,Fried Chicken,5,2,Success,11,,
id1851199,30/6/59,21:13:08,-73.9785614,40.75510406,Upper Manhattan,USA,New York,-73.98242188,40.72160721,Hot dog,5,2,Success,13,,
id1422314,30/6/59,21:12:36,-73.97606659,40.75178146,Upper Manhattan,USA,New York,-73.9865036,40.73862076,Icecream,13,1,Success,15,,
id1407569,30/6/59,21:12:07,-73.97572327,40.75645065,Upper Manhattan,USA,New York,-74.00079346,40.74737167,Fried Chicken,1.5,1,Cancel,0,,
id3486517,30/6/59,21:11:59,-73.98888397,40.75863266,Upper Manhattan,USA,New York,-73.97709656,40.72640228,Cheese Steak,1.5,1,Cancel,0,,
id2738993,30/6/59,21:11:32,-73.98512268,40.74395752,Midtown Manhattan,USA,New York,-73.97910309,40.75231934,Spagetti,6.5,2,Success,14,,
id3850307,30/6/59,21:11:29,-73.97127533,40.76118851,Upper Manhattan,USA,New York,-73.97436523,40.7882576,Burger,1.5,1,Cancel,0,,
id2455088,30/6/59,21:10:27,-73.97634125,40.7888298,Upper Manhattan,USA,New York,-73.98384857,40.78057861,Hot dog,4.5,2,Success,10,,
id2001201,30/6/59,21:10:23,-74.00388336,40.74793625,Midtown Manhattan,USA,New York,-73.95426941,40.77895737,Donut,4.5,6,Success,33,,
id2289787,30/6/59,21:10:17,-73.98303223,40.77157974,Upper Manhattan,USA,New York,-73.98480988,40.76835632,Icecream,6.5,4,Success,26,,
id0042261,30/6/59,21:10:07,-73.98217773,40.76860428,Upper Manhattan,USA,New York,-73.96324158,40.77501678,Burger,2,1,Success,4,,
id2647509,30/6/59,21:09:35,-73.99623108,40.72411728,Midtown Manhattan,USA,New York,-74.00974274,40.71068954,Asian noodle,12,2,Success,26,,
id0335735,30/6/59,21:09:28,-73.98213196,40.77675247,Upper Manhattan,USA,New York,-73.99176788,40.76399994,Donut,2,2,Success,6,,
id0070836,30/6/59,21:09:05,-73.97303772,40.78516769,Upper Manhattan,USA,New York,-73.99303436,40.75929642,Asian noodle,1.5,4,Cancel,0,,
id2308327,30/6/59,21:09:03,-73.97792816,40.75234985,Upper Manhattan,USA,New York,-73.97664642,40.64546967,Pizza,1.5,2,Cancel,0,,
id1874261,30/6/59,21:08:40,-73.98970032,40.72948837,Midtown Manhattan,USA,New York,-74.0018692,40.73263931,Burger,1.5,1,Cancel,0,,
id2152788,30/6/59,21:08:30,-73.9914856,40.77016449,Upper Manhattan,USA,New York,-73.95185089,40.82384872,Donut,10,1,Cancel,0,,
id1941159,30/6/59,21:08:09,-73.99315643,40.73680878,Midtown Manhattan,USA,New York,-73.98753357,40.74164581,Asian noodle,4.5,1,Success,5,,
id3574239,30/6/59,21:08:08,-74.0075531,40.72512436,Midtown Manhattan,USA,New York,-73.93666077,40.69758224,Hot dog,8,1,Cancel,0,,
id2300455,30/6/59,21:07:06,-73.98551178,40.75529099,Upper Manhattan,USA,New York,-73.97078705,40.75299835,Burger,8,8,Cancel,0,,
id0380962,30/6/59,21:05:44,-73.97213745,40.78641129,Upper Manhattan,USA,New York,-73.93904877,40.85166931,Pizza,5,1,Success,12,,
id2931867,30/6/59,21:05:24,-73.98561096,40.76882935,Upper Manhattan,USA,New York,-73.9590683,40.71876144,Burger,4.5,2,Success,15,,
id0707698,30/6/59,21:05:23,-74.0172348,40.70491028,Lower Manhattan,USA,New York,-73.97559357,40.79196548,Burger,8,2,Cancel,0,,
id3098459,30/6/59,21:04:51,-74.01758575,40.70505524,Lower Manhattan,USA,New York,-74.00301361,40.73251724,Fried Chicken,5.5,10,Success,58,,
id0524443,30/6/59,21:04:43,-74.01126099,40.71593857,Lower Manhattan,USA,New York,-73.98458862,40.75426102,Fried Chicken,12,1,Success,17,,
id0791745,30/6/59,21:03:11,-73.98867798,40.73899078,Midtown Manhattan,USA,New York,-73.98430634,40.72935867,Hot dog,4.5,12,Success,55,,
id2963540,30/6/59,21:02:49,-73.99017334,40.71912766,Lower Manhattan,USA,New York,-73.93910217,40.71604538,Tacos,13,1,Success,18,,
id0198530,30/6/59,21:02:08,-73.99014282,40.73905563,Midtown Manhattan,USA,New York,-73.99074554,40.74826813,Tacos,8,2,Cancel,0,,
id1083862,30/6/59,21:01:53,-73.99956512,40.73895645,Midtown Manhattan,USA,New York,-73.9875412,40.76023483,Donut,2,1,Success,4,,
id0410796,30/6/59,21:01:00,-73.99091339,40.75074005,Upper Manhattan,USA,New York,-73.98342896,40.73902893,Hot dog,6.5,5,Success,34,,
id2386401,30/6/59,21:00:23,-73.98560333,40.72306442,Midtown Manhattan,USA,New York,-73.97878265,40.72410202,Donut,1.5,1,Cancel,0,,
id0101620,30/6/59,21:00:11,-73.98851013,40.73687744,Midtown Manhattan,USA,New York,-73.98389435,40.74355316,Donut,1.5,5,Cancel,0,,
id3600501,30/6/59,20:59:56,-73.99433899,40.7412796,Midtown Manhattan,USA,New York,-73.94822693,40.67853928,Asian noodle,4.5,1,Success,12,,
id0429395,30/6/59,20:59:50,-73.97893524,40.7610817,Upper Manhattan,USA,New York,-73.98129272,40.77589417,Burger,1.5,1,Cancel,0,,
id2481801,30/6/59,20:59:34,-73.9865799,40.757061,Upper Manhattan,USA,New York,-73.98836517,40.75030136,Pizza,8,2,Cancel,0,,
id1455262,30/6/59,20:58:56,-73.96645355,40.75336838,Upper Manhattan,USA,New York,-73.96748352,40.6858902,Pizza,2,2,Success,11,,
id0799868,30/6/59,20:58:51,-73.97828674,40.75263596,Upper Manhattan,USA,New York,-74.00217438,40.72819519,Burger,4.5,12,Success,57,,
id0482016,30/6/59,20:58:36,-73.99588776,40.7419014,Midtown Manhattan,USA,New York,-73.9499588,40.78043365,Icecream,6.5,2,Success,19,,
